pre,post,mask,pseudo_class,score,raw_diff,edge_change,ssim_change,area
tiles\images\EARTHQUAKE-TURKEY_000013_pre.png,tiles\images\EARTHQUAKE-TURKEY_000013_post.png,tiles\labels\EARTHQUAKE-TURKEY_000013_masks.png,2,0.7944623857211346,0.2592402100563049,0.0743953287601471,0.9143469629045696,13887
tiles\images\EARTHQUAKE-TURKEY_010055_pre.png,tiles\images\EARTHQUAKE-TURKEY_010055_post.png,tiles\labels\EARTHQUAKE-TURKEY_010055_masks.png,1,0.781782184801501,0.2504078447818756,0.0556994825601577,0.9911648048063216,1535
tiles\images\EARTHQUAKE-TURKEY_010245_pre.png,tiles\images\EARTHQUAKE-TURKEY_010245_post.png,tiles\labels\EARTHQUAKE-TURKEY_010245_masks.png,0,0.7295924609060243,0.2198250144720077,0.0632714480161666,0.9751762996887932,7973
tiles\images\EARTHQUAKE-TURKEY_002904_pre.png,tiles\images\EARTHQUAKE-TURKEY_002904_post.png,tiles\labels\EARTHQUAKE-TURKEY_002904_masks.png,0,0.7208260259657381,0.2165127396583557,0.0658985525369644,0.9447635892179,6108
tiles\images\EARTHQUAKE-TURKEY_006809_pre.png,tiles\images\EARTHQUAKE-TURKEY_006809_post.png,tiles\labels\EARTHQUAKE-TURKEY_006809_masks.png,0,0.7359469053544129,0.222696840763092,0.0714095160365104,0.9171947488673154,111973
tiles\images\EARTHQUAKE-TURKEY_015207_pre.png,tiles\images\EARTHQUAKE-TURKEY_015207_post.png,tiles\labels\EARTHQUAKE-TURKEY_015207_masks.png,0,0.5231783469247036,0.1709563434123993,0.0685796812176704,0.3919806913669966,25144
tiles\images\EARTHQUAKE-TURKEY_017667_pre.png,tiles\images\EARTHQUAKE-TURKEY_017667_post.png,tiles\labels\EARTHQUAKE-TURKEY_017667_masks.png,0,0.723625428408833,0.2368524521589279,0.0560649819672107,0.8291152557008054,37366
tiles\images\EARTHQUAKE-TURKEY_016085_pre.png,tiles\images\EARTHQUAKE-TURKEY_016085_post.png,tiles\labels\EARTHQUAKE-TURKEY_016085_masks.png,1,0.7823753456339297,0.2573093473911285,0.071341261267662,0.8768172686621831,14278
tiles\images\EARTHQUAKE-TURKEY_014645_pre.png,tiles\images\EARTHQUAKE-TURKEY_014645_post.png,tiles\labels\EARTHQUAKE-TURKEY_014645_masks.png,2,0.7975059681128462,0.255675733089447,0.0723521634936332,0.944888614361982,69812
tiles\images\EARTHQUAKE-TURKEY_018214_pre.png,tiles\images\EARTHQUAKE-TURKEY_018214_post.png,tiles\labels\EARTHQUAKE-TURKEY_018214_masks.png,0,0.6906224538773683,0.2088269889354705,0.058518461883068,0.9259539159091252,5973
tiles\images\EARTHQUAKE-TURKEY_005494_pre.png,tiles\images\EARTHQUAKE-TURKEY_005494_post.png,tiles\labels\EARTHQUAKE-TURKEY_005494_masks.png,0,0.1833116616696729,0.0,0.0,0.9165583083483646,0
tiles\images\EARTHQUAKE-TURKEY_012417_pre.png,tiles\images\EARTHQUAKE-TURKEY_012417_post.png,tiles\labels\EARTHQUAKE-TURKEY_012417_masks.png,0,0.5552476681866708,0.184845432639122,0.0344469659030437,0.6694317702693058,38628
tiles\images\EARTHQUAKE-TURKEY_001978_pre.png,tiles\images\EARTHQUAKE-TURKEY_001978_post.png,tiles\labels\EARTHQUAKE-TURKEY_001978_masks.png,0,0.4855215865183711,0.1319733560085296,0.0567285418510437,0.682410308623731,1232
tiles\images\EARTHQUAKE-TURKEY_009575_pre.png,tiles\images\EARTHQUAKE-TURKEY_009575_post.png,tiles\labels\EARTHQUAKE-TURKEY_009575_masks.png,0,0.6704559363170035,0.1956446021795272,0.0740545764565467,0.840424336365644,15255
tiles\images\EARTHQUAKE-TURKEY_003223_pre.png,tiles\images\EARTHQUAKE-TURKEY_003223_post.png,tiles\labels\EARTHQUAKE-TURKEY_003223_masks.png,0,0.6243381108707013,0.2140611857175827,0.0467012003064155,0.6308196948795632,4170
tiles\images\EARTHQUAKE-TURKEY_009401_pre.png,tiles\images\EARTHQUAKE-TURKEY_009401_post.png,tiles\labels\EARTHQUAKE-TURKEY_009401_masks.png,0,0.1692395529619492,0.0,0.0,0.8461977648097464,0
tiles\images\EARTHQUAKE-TURKEY_015451_pre.png,tiles\images\EARTHQUAKE-TURKEY_015451_post.png,tiles\labels\EARTHQUAKE-TURKEY_015451_masks.png,1,0.8152094269725768,0.2890636920928955,0.1026416048407554,0.806235098557218,219
tiles\images\EARTHQUAKE-TURKEY_014365_pre.png,tiles\images\EARTHQUAKE-TURKEY_014365_post.png,tiles\labels\EARTHQUAKE-TURKEY_014365_masks.png,1,0.7387395151513656,0.2445434778928756,0.0650054812431335,0.7607216875045697,6864
tiles\images\EARTHQUAKE-TURKEY_014426_pre.png,tiles\images\EARTHQUAKE-TURKEY_014426_post.png,tiles\labels\EARTHQUAKE-TURKEY_014426_masks.png,0,0.6811462904886229,0.1916592121124267,0.0660480633378028,0.9937788562853248,2589
tiles\images\EARTHQUAKE-TURKEY_000092_pre.png,tiles\images\EARTHQUAKE-TURKEY_000092_post.png,tiles\labels\EARTHQUAKE-TURKEY_000092_masks.png,1,0.758650816964321,0.2297019958496093,0.0773512795567512,0.9160995296498768,31640
tiles\images\EARTHQUAKE-TURKEY_016402_pre.png,tiles\images\EARTHQUAKE-TURKEY_016402_post.png,tiles\labels\EARTHQUAKE-TURKEY_016402_masks.png,3,0.8151118740154548,0.2621430158615112,0.0794116035103797,0.979972343749426,7676
tiles\images\EARTHQUAKE-TURKEY_002819_pre.png,tiles\images\EARTHQUAKE-TURKEY_002819_post.png,tiles\labels\EARTHQUAKE-TURKEY_002819_masks.png,0,0.6751938214722681,0.2015290260314941,0.0712626650929451,0.8262088588493113,14951
tiles\images\EARTHQUAKE-TURKEY_008320_pre.png,tiles\images\EARTHQUAKE-TURKEY_008320_post.png,tiles\labels\EARTHQUAKE-TURKEY_008320_masks.png,0,0.6815292706948212,0.2090175449848175,0.0649885237216949,0.8300569757132188,42579
tiles\images\EARTHQUAKE-TURKEY_016889_pre.png,tiles\images\EARTHQUAKE-TURKEY_016889_post.png,tiles\labels\EARTHQUAKE-TURKEY_016889_masks.png,0,0.6253523133240917,0.1797019094228744,0.0645332112908363,0.8457433877104416,6330
tiles\images\EARTHQUAKE-TURKEY_018209_pre.png,tiles\images\EARTHQUAKE-TURKEY_018209_post.png,tiles\labels\EARTHQUAKE-TURKEY_018209_masks.png,0,0.1637327233870397,0.0,0.0,0.8186636169351987,0
tiles\images\EARTHQUAKE-TURKEY_017324_pre.png,tiles\images\EARTHQUAKE-TURKEY_017324_post.png,tiles\labels\EARTHQUAKE-TURKEY_017324_masks.png,1,0.7394918549003614,0.232332557439804,0.0597508251667022,0.9260025113534992,4602
tiles\images\EARTHQUAKE-TURKEY_012611_pre.png,tiles\images\EARTHQUAKE-TURKEY_012611_post.png,tiles\labels\EARTHQUAKE-TURKEY_012611_masks.png,0,0.5651904132970393,0.15425506234169,0.0760979503393173,0.7126668155234162,275
tiles\images\EARTHQUAKE-TURKEY_016201_pre.png,tiles\images\EARTHQUAKE-TURKEY_016201_post.png,tiles\labels\EARTHQUAKE-TURKEY_016201_masks.png,0,0.1794170006892718,0.0,0.0,0.8970850034463593,0
tiles\images\EARTHQUAKE-TURKEY_016940_pre.png,tiles\images\EARTHQUAKE-TURKEY_016940_post.png,tiles\labels\EARTHQUAKE-TURKEY_016940_masks.png,1,0.7420449173490062,0.2242454439401626,0.0714040696620941,0.9322396248776988,130479
tiles\images\EARTHQUAKE-TURKEY_013586_pre.png,tiles\images\EARTHQUAKE-TURKEY_013586_post.png,tiles\labels\EARTHQUAKE-TURKEY_013586_masks.png,0,0.5416069567022523,0.1784251034259796,0.071128249168396,0.3903218804884957,23229
tiles\images\EARTHQUAKE-TURKEY_002070_pre.png,tiles\images\EARTHQUAKE-TURKEY_002070_post.png,tiles\labels\EARTHQUAKE-TURKEY_002070_masks.png,0,0.7247838026752298,0.3347824513912201,0.0507302917540073,0.7434418252210936,941
tiles\images\EARTHQUAKE-TURKEY_014420_pre.png,tiles\images\EARTHQUAKE-TURKEY_014420_post.png,tiles\labels\EARTHQUAKE-TURKEY_014420_masks.png,0,0.5660345979916654,0.1610194146633148,0.0647386237978935,0.7344391648409776,7142
tiles\images\EARTHQUAKE-TURKEY_015158_pre.png,tiles\images\EARTHQUAKE-TURKEY_015158_post.png,tiles\labels\EARTHQUAKE-TURKEY_015158_masks.png,1,0.7643020008507371,0.3101643025875091,0.0794836059212684,0.7253829598441716,9299
tiles\images\EARTHQUAKE-TURKEY_000248_pre.png,tiles\images\EARTHQUAKE-TURKEY_000248_post.png,tiles\labels\EARTHQUAKE-TURKEY_000248_masks.png,0,0.5570988830724309,0.1735083162784576,0.051032330840826,0.667668771271383,13024
tiles\images\EARTHQUAKE-TURKEY_010654_pre.png,tiles\images\EARTHQUAKE-TURKEY_010654_post.png,tiles\labels\EARTHQUAKE-TURKEY_010654_masks.png,0,0.7316309340288872,0.2286026030778885,0.068121999502182,0.8612136430991861,31267
tiles\images\EARTHQUAKE-TURKEY_004606_pre.png,tiles\images\EARTHQUAKE-TURKEY_004606_post.png,tiles\labels\EARTHQUAKE-TURKEY_004606_masks.png,0,0.6738129532141124,0.1867753118276596,0.0811510980129242,0.8926784126970346,1009
tiles\images\EARTHQUAKE-TURKEY_010041_pre.png,tiles\images\EARTHQUAKE-TURKEY_010041_post.png,tiles\labels\EARTHQUAKE-TURKEY_010041_masks.png,0,0.4527192136469174,0.125995472073555,0.0591347515583038,0.5601307108117584,16252
tiles\images\EARTHQUAKE-TURKEY_008888_pre.png,tiles\images\EARTHQUAKE-TURKEY_008888_post.png,tiles\labels\EARTHQUAKE-TURKEY_008888_masks.png,1,0.7608212062067999,0.290264368057251,0.0764524340629577,0.7307127755618164,11615
tiles\images\EARTHQUAKE-TURKEY_015122_pre.png,tiles\images\EARTHQUAKE-TURKEY_015122_post.png,tiles\labels\EARTHQUAKE-TURKEY_015122_masks.png,1,0.8039641727876463,0.2475626170635223,0.0791663005948066,0.9504474388419584,86780
tiles\images\EARTHQUAKE-TURKEY_006979_pre.png,tiles\images\EARTHQUAKE-TURKEY_006979_post.png,tiles\labels\EARTHQUAKE-TURKEY_006979_masks.png,0,0.6389048427718667,0.201164498925209,0.0533998198807239,0.7823805755018128,20316
tiles\images\EARTHQUAKE-TURKEY_007084_pre.png,tiles\images\EARTHQUAKE-TURKEY_007084_post.png,tiles\labels\EARTHQUAKE-TURKEY_007084_masks.png,1,0.7760958552247146,0.2528700530529022,0.0695293322205543,0.8590092844694155,33421
tiles\images\EARTHQUAKE-TURKEY_001036_pre.png,tiles\images\EARTHQUAKE-TURKEY_001036_post.png,tiles\labels\EARTHQUAKE-TURKEY_001036_masks.png,0,0.1865643752000577,0.0,0.0,0.9328218760002884,0
tiles\images\EARTHQUAKE-TURKEY_011674_pre.png,tiles\images\EARTHQUAKE-TURKEY_011674_post.png,tiles\labels\EARTHQUAKE-TURKEY_011674_masks.png,0,0.5712308496740884,0.1611038297414779,0.0548468418419361,0.8337646371411418,26831
tiles\images\EARTHQUAKE-TURKEY_017370_pre.png,tiles\images\EARTHQUAKE-TURKEY_017370_post.png,tiles\labels\EARTHQUAKE-TURKEY_017370_masks.png,0,0.6059597662156558,0.1781229376792907,0.0656062290072441,0.7565227367310408,26672
tiles\images\EARTHQUAKE-TURKEY_013560_pre.png,tiles\images\EARTHQUAKE-TURKEY_013560_post.png,tiles\labels\EARTHQUAKE-TURKEY_013560_masks.png,1,0.7622805376132067,0.2316173017024994,0.0732293799519538,0.9460093214013856,148894
tiles\images\EARTHQUAKE-TURKEY_017386_pre.png,tiles\images\EARTHQUAKE-TURKEY_017386_post.png,tiles\labels\EARTHQUAKE-TURKEY_017386_masks.png,0,0.6017366518924328,0.1679366827011108,0.0615062266588211,0.8680197325098968,17496
tiles\images\EARTHQUAKE-TURKEY_012443_pre.png,tiles\images\EARTHQUAKE-TURKEY_012443_post.png,tiles\labels\EARTHQUAKE-TURKEY_012443_masks.png,0,0.6427456157022984,0.2001566588878631,0.0553508885204792,0.7970298257292663,84396
tiles\images\EARTHQUAKE-TURKEY_002708_pre.png,tiles\images\EARTHQUAKE-TURKEY_002708_post.png,tiles\labels\EARTHQUAKE-TURKEY_002708_masks.png,0,0.1780228930775256,0.0,0.0,0.8901144653876282,0
tiles\images\EARTHQUAKE-TURKEY_002007_pre.png,tiles\images\EARTHQUAKE-TURKEY_002007_post.png,tiles\labels\EARTHQUAKE-TURKEY_002007_masks.png,0,0.7145236252258976,0.2078461498022079,0.0795249044895172,0.8977198444360296,104744
tiles\images\EARTHQUAKE-TURKEY_000805_pre.png,tiles\images\EARTHQUAKE-TURKEY_000805_post.png,tiles\labels\EARTHQUAKE-TURKEY_000805_masks.png,3,0.8157486124761696,0.2794419825077057,0.080067828297615,0.978234350148735,1564
tiles\images\EARTHQUAKE-TURKEY_015003_pre.png,tiles\images\EARTHQUAKE-TURKEY_015003_post.png,tiles\labels\EARTHQUAKE-TURKEY_015003_masks.png,1,0.7548797899989859,0.237038642168045,0.0640484541654586,0.9236491220735388,86078
tiles\images\EARTHQUAKE-TURKEY_001697_pre.png,tiles\images\EARTHQUAKE-TURKEY_001697_post.png,tiles\labels\EARTHQUAKE-TURKEY_001697_masks.png,1,0.7440441511903442,0.3495694100856781,0.055739227682352,0.80217654833408,4758
tiles\images\EARTHQUAKE-TURKEY_009307_pre.png,tiles\images\EARTHQUAKE-TURKEY_009307_post.png,tiles\labels\EARTHQUAKE-TURKEY_009307_masks.png,1,0.7609190167328809,0.2393226027488708,0.0772469416260719,0.8320169939801562,10034
tiles\images\EARTHQUAKE-TURKEY_009661_pre.png,tiles\images\EARTHQUAKE-TURKEY_009661_post.png,tiles\labels\EARTHQUAKE-TURKEY_009661_masks.png,0,0.6915474711845475,0.201364204287529,0.0796716809272766,0.8465577060928731,53232
tiles\images\EARTHQUAKE-TURKEY_002457_pre.png,tiles\images\EARTHQUAKE-TURKEY_002457_post.png,tiles\labels\EARTHQUAKE-TURKEY_002457_masks.png,0,0.6005762830308696,0.1855870336294174,0.0526009649038314,0.7525038420814377,16702
tiles\images\EARTHQUAKE-TURKEY_015940_pre.png,tiles\images\EARTHQUAKE-TURKEY_015940_post.png,tiles\labels\EARTHQUAKE-TURKEY_015940_masks.png,0,0.6951164190087482,0.2105811685323715,0.063624083995819,0.8925897797513825,47079
tiles\images\EARTHQUAKE-TURKEY_016810_pre.png,tiles\images\EARTHQUAKE-TURKEY_016810_post.png,tiles\labels\EARTHQUAKE-TURKEY_016810_masks.png,0,0.6709339274562842,0.2198958694934845,0.0540053509175777,0.750670810464743,37249
tiles\images\EARTHQUAKE-TURKEY_007390_pre.png,tiles\images\EARTHQUAKE-TURKEY_007390_post.png,tiles\labels\EARTHQUAKE-TURKEY_007390_masks.png,0,0.5858575512501463,0.177845612168312,0.0732560828328132,0.6014110133215108,1298
tiles\images\EARTHQUAKE-TURKEY_011479_pre.png,tiles\images\EARTHQUAKE-TURKEY_011479_post.png,tiles\labels\EARTHQUAKE-TURKEY_011479_masks.png,1,0.7629886864711165,0.2384416908025741,0.0674614459276199,0.9245656798726914,34572
tiles\images\EARTHQUAKE-TURKEY_008077_pre.png,tiles\images\EARTHQUAKE-TURKEY_008077_post.png,tiles\labels\EARTHQUAKE-TURKEY_008077_masks.png,0,0.6945245403142773,0.2174788415431976,0.0582660548388958,0.8608388748476918,23635
tiles\images\EARTHQUAKE-TURKEY_011484_pre.png,tiles\images\EARTHQUAKE-TURKEY_011484_post.png,tiles\labels\EARTHQUAKE-TURKEY_011484_masks.png,1,0.7904606627250186,0.2572450339794159,0.0717809423804283,0.9139462457718804,67434
tiles\images\EARTHQUAKE-TURKEY_014846_pre.png,tiles\images\EARTHQUAKE-TURKEY_014846_post.png,tiles\labels\EARTHQUAKE-TURKEY_014846_masks.png,1,0.852117680826075,0.2954031527042389,0.1244715005159378,0.8270521502608414,44
tiles\images\EARTHQUAKE-TURKEY_004811_pre.png,tiles\images\EARTHQUAKE-TURKEY_004811_post.png,tiles\labels\EARTHQUAKE-TURKEY_004811_masks.png,1,0.773316089435567,0.2554826140403747,0.0687224119901657,0.851162357251592,57747
tiles\images\EARTHQUAKE-TURKEY_010231_pre.png,tiles\images\EARTHQUAKE-TURKEY_010231_post.png,tiles\labels\EARTHQUAKE-TURKEY_010231_masks.png,0,0.7265977768681162,0.2281295955181121,0.0627384334802627,0.8811546780574884,17877
tiles\images\EARTHQUAKE-TURKEY_017711_pre.png,tiles\images\EARTHQUAKE-TURKEY_017711_post.png,tiles\labels\EARTHQUAKE-TURKEY_017711_masks.png,0,0.5997335381223721,0.1695333570241928,0.0597202219069004,0.8554324560681794,25564
tiles\images\EARTHQUAKE-TURKEY_014813_pre.png,tiles\images\EARTHQUAKE-TURKEY_014813_post.png,tiles\labels\EARTHQUAKE-TURKEY_014813_masks.png,0,0.6675769770912058,0.2009949833154678,0.0587539821863174,0.8872801859039698,2904
tiles\images\EARTHQUAKE-TURKEY_004537_pre.png,tiles\images\EARTHQUAKE-TURKEY_004537_post.png,tiles\labels\EARTHQUAKE-TURKEY_004537_masks.png,1,0.7461399744759146,0.2413663417100906,0.0641423240303993,0.8359690250506717,64981
tiles\images\EARTHQUAKE-TURKEY_018081_pre.png,tiles\images\EARTHQUAKE-TURKEY_018081_post.png,tiles\labels\EARTHQUAKE-TURKEY_018081_masks.png,2,0.7910861606365334,0.2542548477649688,0.0764354988932609,0.8821645614832095,9152
tiles\images\EARTHQUAKE-TURKEY_004846_pre.png,tiles\images\EARTHQUAKE-TURKEY_004846_post.png,tiles\labels\EARTHQUAKE-TURKEY_004846_masks.png,2,0.8000090532811447,0.2525535225868225,0.0771389156579971,0.921503398970745,82593
tiles\images\EARTHQUAKE-TURKEY_002534_pre.png,tiles\images\EARTHQUAKE-TURKEY_002534_post.png,tiles\labels\EARTHQUAKE-TURKEY_002534_masks.png,0,0.6255851324760219,0.1772893369197845,0.0587111301720142,0.914698816892157,2441
tiles\images\EARTHQUAKE-TURKEY_008693_pre.png,tiles\images\EARTHQUAKE-TURKEY_008693_post.png,tiles\labels\EARTHQUAKE-TURKEY_008693_masks.png,0,0.6280405085642027,0.1749177277088165,0.0733512341976165,0.8408910092507236,409
tiles\images\EARTHQUAKE-TURKEY_012635_pre.png,tiles\images\EARTHQUAKE-TURKEY_012635_post.png,tiles\labels\EARTHQUAKE-TURKEY_012635_masks.png,0,0.6305271672153191,0.1992433220148086,0.0498235113918781,0.7865262804894229,35756
tiles\images\EARTHQUAKE-TURKEY_007324_pre.png,tiles\images\EARTHQUAKE-TURKEY_007324_post.png,tiles\labels\EARTHQUAKE-TURKEY_007324_masks.png,1,0.74595200556384,0.2576705515384674,0.0567678734660148,0.8040009768240886,11443
tiles\images\EARTHQUAKE-TURKEY_009393_pre.png,tiles\images\EARTHQUAKE-TURKEY_009393_post.png,tiles\labels\EARTHQUAKE-TURKEY_009393_masks.png,0,0.6004857746779677,0.1695239245891571,0.062372088432312,0.8393989642559276,35608
tiles\images\EARTHQUAKE-TURKEY_012987_pre.png,tiles\images\EARTHQUAKE-TURKEY_012987_post.png,tiles\labels\EARTHQUAKE-TURKEY_012987_masks.png,0,0.7352152168386787,0.225005105137825,0.0698227807879448,0.9023541769055576,82363
tiles\images\EARTHQUAKE-TURKEY_003823_pre.png,tiles\images\EARTHQUAKE-TURKEY_003823_post.png,tiles\labels\EARTHQUAKE-TURKEY_003823_masks.png,0,0.7011538653025828,0.2028156369924545,0.0767097547650337,0.9022897958506162,94276
tiles\images\EARTHQUAKE-TURKEY_005767_pre.png,tiles\images\EARTHQUAKE-TURKEY_005767_post.png,tiles\labels\EARTHQUAKE-TURKEY_005767_masks.png,0,0.7007372019561741,0.2257628738880157,0.0561602599918842,0.8248553209615811,23227
tiles\images\EARTHQUAKE-TURKEY_014337_pre.png,tiles\images\EARTHQUAKE-TURKEY_014337_post.png,tiles\labels\EARTHQUAKE-TURKEY_014337_masks.png,0,0.5692627985513597,0.1587080806493759,0.0655723065137863,0.7674408874096422,13394
tiles\images\EARTHQUAKE-TURKEY_011191_pre.png,tiles\images\EARTHQUAKE-TURKEY_011191_post.png,tiles\labels\EARTHQUAKE-TURKEY_011191_masks.png,0,0.3857327130822526,0.0624256841838359,0.0437507331371307,0.9762762250444228,6
tiles\images\EARTHQUAKE-TURKEY_003801_pre.png,tiles\images\EARTHQUAKE-TURKEY_003801_post.png,tiles\labels\EARTHQUAKE-TURKEY_003801_masks.png,0,0.6435562826353557,0.1873242408037185,0.0709987804293632,0.8120481519193682,2043
tiles\images\EARTHQUAKE-TURKEY_001068_pre.png,tiles\images\EARTHQUAKE-TURKEY_001068_post.png,tiles\labels\EARTHQUAKE-TURKEY_001068_masks.png,3,0.8124448187349322,0.2867281436920166,0.0858761370182037,0.9181530660381332,59742
tiles\images\EARTHQUAKE-TURKEY_004900_pre.png,tiles\images\EARTHQUAKE-TURKEY_004900_post.png,tiles\labels\EARTHQUAKE-TURKEY_004900_masks.png,0,0.6131327057382632,0.1907431632280349,0.0519677251577377,0.768473957727933,35951
tiles\images\EARTHQUAKE-TURKEY_007403_pre.png,tiles\images\EARTHQUAKE-TURKEY_007403_post.png,tiles\labels\EARTHQUAKE-TURKEY_007403_masks.png,1,0.7552522042192448,0.239459604024887,0.0663916394114494,0.8837276852614823,8642
tiles\images\EARTHQUAKE-TURKEY_005782_pre.png,tiles\images\EARTHQUAKE-TURKEY_005782_post.png,tiles\labels\EARTHQUAKE-TURKEY_005782_masks.png,1,0.7680187205188771,0.2353445887565612,0.086390919983387,0.8387158151533701,11264
tiles\images\EARTHQUAKE-TURKEY_017877_pre.png,tiles\images\EARTHQUAKE-TURKEY_017877_post.png,tiles\labels\EARTHQUAKE-TURKEY_017877_masks.png,1,0.7548382133749199,0.2396304309368133,0.0819680169224739,0.7631266305879113,7354
tiles\images\EARTHQUAKE-TURKEY_004195_pre.png,tiles\images\EARTHQUAKE-TURKEY_004195_post.png,tiles\labels\EARTHQUAKE-TURKEY_004195_masks.png,0,0.64979730502204,0.19169682264328,0.073147252202034,0.7834139071621449,29544
tiles\images\EARTHQUAKE-TURKEY_000926_pre.png,tiles\images\EARTHQUAKE-TURKEY_000926_post.png,tiles\labels\EARTHQUAKE-TURKEY_000926_masks.png,0,0.6999059802303784,0.2152302265167236,0.0612423382699489,0.8879100989600386,48346
tiles\images\EARTHQUAKE-TURKEY_015322_pre.png,tiles\images\EARTHQUAKE-TURKEY_015322_post.png,tiles\labels\EARTHQUAKE-TURKEY_015322_masks.png,1,0.7675531434179084,0.2749936878681183,0.0691327676177024,0.8192699599567733,10061
tiles\images\EARTHQUAKE-TURKEY_015227_pre.png,tiles\images\EARTHQUAKE-TURKEY_015227_post.png,tiles\labels\EARTHQUAKE-TURKEY_015227_masks.png,1,0.7775114187776665,0.2759789526462555,0.0633644387125969,0.9123238035438556,4197
tiles\images\EARTHQUAKE-TURKEY_006040_pre.png,tiles\images\EARTHQUAKE-TURKEY_006040_post.png,tiles\labels\EARTHQUAKE-TURKEY_006040_masks.png,0,0.6158666561689794,0.1840117126703262,0.0654321610927581,0.7484749459459484,3274
tiles\images\EARTHQUAKE-TURKEY_013621_pre.png,tiles\images\EARTHQUAKE-TURKEY_013621_post.png,tiles\labels\EARTHQUAKE-TURKEY_013621_masks.png,0,0.5990937221348207,0.1871737092733383,0.0588889643549919,0.6820642852782812,5682
tiles\images\EARTHQUAKE-TURKEY_003989_pre.png,tiles\images\EARTHQUAKE-TURKEY_003989_post.png,tiles\labels\EARTHQUAKE-TURKEY_003989_masks.png,0,0.6610541413277,0.1979125291109085,0.0759904459118843,0.7562170711902824,9825
tiles\images\EARTHQUAKE-TURKEY_010863_pre.png,tiles\images\EARTHQUAKE-TURKEY_010863_post.png,tiles\labels\EARTHQUAKE-TURKEY_010863_masks.png,0,0.71211796698685,0.2260072082281112,0.0625014901161193,0.831756576782242,50589
tiles\images\EARTHQUAKE-TURKEY_013688_pre.png,tiles\images\EARTHQUAKE-TURKEY_013688_post.png,tiles\labels\EARTHQUAKE-TURKEY_013688_masks.png,0,0.5580080535880546,0.1537389755249023,0.0603447183966636,0.8000651247162719,14856
tiles\images\EARTHQUAKE-TURKEY_012592_pre.png,tiles\images\EARTHQUAKE-TURKEY_012592_post.png,tiles\labels\EARTHQUAKE-TURKEY_012592_masks.png,0,0.5060108454725076,0.1523380875587463,0.0386982187628746,0.716436711053515,36352
tiles\images\EARTHQUAKE-TURKEY_004917_pre.png,tiles\images\EARTHQUAKE-TURKEY_004917_post.png,tiles\labels\EARTHQUAKE-TURKEY_004917_masks.png,1,0.7714964408946997,0.2427385449409485,0.0681186020374298,0.91920723978329,70136
tiles\images\EARTHQUAKE-TURKEY_006926_pre.png,tiles\images\EARTHQUAKE-TURKEY_006926_post.png,tiles\labels\EARTHQUAKE-TURKEY_006926_masks.png,0,0.5464318699532702,0.1474748998880386,0.0613952614367008,0.7969458901107083,15567
tiles\images\EARTHQUAKE-TURKEY_008755_pre.png,tiles\images\EARTHQUAKE-TURKEY_008755_post.png,tiles\labels\EARTHQUAKE-TURKEY_008755_masks.png,0,0.7319600050083706,0.2595907151699066,0.0583318546414375,0.7223111152310715,32825
tiles\images\EARTHQUAKE-TURKEY_002960_pre.png,tiles\images\EARTHQUAKE-TURKEY_002960_post.png,tiles\labels\EARTHQUAKE-TURKEY_002960_masks.png,1,0.758932053161896,0.2189007252454757,0.0848197564482688,0.969504839992706,6497
tiles\images\EARTHQUAKE-TURKEY_018138_pre.png,tiles\images\EARTHQUAKE-TURKEY_018138_post.png,tiles\labels\EARTHQUAKE-TURKEY_018138_masks.png,0,0.4507926970142375,0.1350785493850708,0.057237934321165,0.4738934838117415,2300
tiles\images\EARTHQUAKE-TURKEY_014582_pre.png,tiles\images\EARTHQUAKE-TURKEY_014582_post.png,tiles\labels\EARTHQUAKE-TURKEY_014582_masks.png,1,0.7822155800369994,0.2461972534656524,0.071163959801197,0.9153756670194946,69692
tiles\images\EARTHQUAKE-TURKEY_010130_pre.png,tiles\images\EARTHQUAKE-TURKEY_010130_post.png,tiles\labels\EARTHQUAKE-TURKEY_010130_masks.png,0,0.6931183033920799,0.2052339017391204,0.0734519064426422,0.8623632012493783,82334
tiles\images\EARTHQUAKE-TURKEY_003096_pre.png,tiles\images\EARTHQUAKE-TURKEY_003096_post.png,tiles\labels\EARTHQUAKE-TURKEY_003096_masks.png,0,0.5167271930686745,0.1342088133096695,0.0500026382505893,0.8665280453672575,26348
tiles\images\EARTHQUAKE-TURKEY_016398_pre.png,tiles\images\EARTHQUAKE-TURKEY_016398_post.png,tiles\labels\EARTHQUAKE-TURKEY_016398_masks.png,1,0.7386394491312126,0.2660735547542572,0.0613660477101802,0.732951887829711,19607
tiles\images\EARTHQUAKE-TURKEY_012070_pre.png,tiles\images\EARTHQUAKE-TURKEY_012070_post.png,tiles\labels\EARTHQUAKE-TURKEY_012070_masks.png,0,0.6914853493995297,0.2104447185993194,0.0618892759084701,0.8888099916909276,43495
tiles\images\EARTHQUAKE-TURKEY_001183_pre.png,tiles\images\EARTHQUAKE-TURKEY_001183_post.png,tiles\labels\EARTHQUAKE-TURKEY_001183_masks.png,1,0.7453774980783843,0.2423456460237503,0.05963996052742,0.8561313261987678,27294
tiles\images\EARTHQUAKE-TURKEY_012744_pre.png,tiles\images\EARTHQUAKE-TURKEY_012744_post.png,tiles\labels\EARTHQUAKE-TURKEY_012744_masks.png,1,0.7693530629822174,0.2408983260393142,0.0690109506249427,0.9201999248308732,59237
